,DEPT,GR,CILD,RHOB,NPLS,PE,ILD,SP,DT,Formation,Well name
16420,1593.5,113.85,295.91,2.22,44.32,3.02,3.38,271.64,120.15,Kansas City,PLATTNER #1-10
16421,1594.0,120.81,271.92,2.23,46.44,3.0,3.68,272.17,107.39,Kansas City,PLATTNER #1-10
16422,1594.5,125.16,251.56,2.24,43.35,3.05,3.98,272.11,103.6,Kansas City,PLATTNER #1-10
16423,1595.0,126.27,235.75,2.25,39.38,3.22,4.24,271.67,110.89,Kansas City,PLATTNER #1-10
16424,1595.5,115.97,223.81,2.26,34.22,3.32,4.47,271.31,115.72,Kansas City,PLATTNER #1-10
16425,1596.0,98.03,216.01,2.3,30.27,3.32,4.63,271.05,114.12,Kansas City,PLATTNER #1-10
16426,1596.5,93.8,213.45,2.4,25.97,3.34,4.68,271.13,107.97,Kansas City,PLATTNER #1-10
16427,1597.0,98.73,217.0,2.49,24.88,3.36,4.61,271.27,102.11,Kansas City,PLATTNER #1-10
16428,1597.5,100.05,227.27,2.51,26.48,3.4,4.4,271.43,99.53,Kansas City,PLATTNER #1-10
16429,1598.0,95.78,240.05,2.52,32.12,3.56,4.17,271.61,100.54,Kansas City,PLATTNER #1-10
16430,1598.5,93.93,248.16,2.52,35.23,3.75,4.03,271.85,102.78,Kansas City,PLATTNER #1-10
16431,1599.0,98.98,249.64,2.49,34.29,3.7,4.01,272.07,105.91,Kansas City,PLATTNER #1-10
16432,1599.5,111.45,246.78,2.44,33.73,3.29,4.05,272.05,108.41,Kansas City,PLATTNER #1-10
16433,1600.0,118.69,247.47,2.37,33.52,3.05,4.04,272.13,109.64,Kansas City,PLATTNER #1-10
16434,1600.5,109.24,255.58,2.33,33.73,3.06,3.91,272.95,109.83,Kansas City,PLATTNER #1-10
16435,1601.0,106.68,270.41,2.33,33.29,3.06,3.7,274.35,109.24,Kansas City,PLATTNER #1-10
16436,1601.5,113.61,291.92,2.34,33.82,3.14,3.43,275.84,110.05,Kansas City,PLATTNER #1-10
16437,1602.0,115.48,307.49,2.31,34.6,3.21,3.25,276.78,114.62,Kansas City,PLATTNER #1-10
16438,1602.5,119.12,306.88,2.21,34.97,3.0,3.26,276.2,123.04,Kansas City,PLATTNER #1-10
16439,1603.0,125.06,308.04,1.99,37.47,2.58,3.25,273.25,128.43,Kansas City,PLATTNER #1-10
16440,1603.5,125.39,319.31,1.74,45.28,2.22,3.13,269.12,129.2,Kansas City,PLATTNER #1-10
16441,1604.0,108.84,334.61,1.62,54.43,1.96,2.99,266.41,131.76,Kansas City,PLATTNER #1-10
16442,1604.5,83.18,349.21,1.66,55.99,1.87,2.86,266.25,135.59,Kansas City,PLATTNER #1-10
16443,1605.0,78.13,338.64,1.83,51.97,2.01,2.95,268.22,138.81,Kansas City,PLATTNER #1-10
16444,1605.5,91.77,305.9,2.01,49.13,2.2,3.27,270.49,143.41,Kansas City,PLATTNER #1-10
16445,1606.0,106.66,281.92,2.1,49.17,2.33,3.55,271.49,147.79,Kansas City,PLATTNER #1-10
16446,1606.5,116.87,271.47,2.11,45.93,2.44,3.68,271.3,148.39,Kansas City,PLATTNER #1-10
16447,1607.0,120.16,273.38,2.12,41.21,2.56,3.66,270.64,144.43,Kansas City,PLATTNER #1-10
16448,1607.5,120.7,282.38,2.18,37.95,2.63,3.54,270.04,141.64,Kansas City,PLATTNER #1-10
16449,1608.0,119.23,288.26,2.22,35.64,2.7,3.47,269.52,137.88,Kansas City,PLATTNER #1-10
16450,1608.5,116.54,281.06,2.18,33.07,2.83,3.56,268.92,131.58,Kansas City,PLATTNER #1-10
16451,1609.0,109.64,263.94,2.06,32.12,2.87,3.79,268.42,125.77,Kansas City,PLATTNER #1-10
16452,1609.5,104.31,236.39,1.98,33.02,2.7,4.23,268.0,122.83,Kansas City,PLATTNER #1-10
16453,1610.0,108.34,211.86,2.01,35.5,2.5,4.72,267.5,123.57,Kansas City,PLATTNER #1-10
16454,1610.5,108.18,191.38,2.15,34.72,2.43,5.23,267.31,127.31,Kansas City,PLATTNER #1-10
16455,1611.0,95.03,173.55,2.37,29.02,2.5,5.76,267.65,127.65,Kansas City,PLATTNER #1-10
16456,1611.5,77.6,156.1,2.56,22.99,2.75,6.41,268.46,118.38,Kansas City,PLATTNER #1-10
16457,1612.0,62.39,140.06,2.65,16.7,3.25,7.14,269.32,98.17,Kansas City,PLATTNER #1-10
16458,1612.5,55.48,120.28,2.66,11.82,3.71,8.31,269.71,78.95,Kansas City,PLATTNER #1-10
16459,1613.0,56.14,109.27,2.66,10.06,4.07,9.15,269.95,69.08,Kansas City,PLATTNER #1-10
16460,1613.5,54.49,104.64,2.66,10.29,4.39,9.56,270.82,74.99,Kansas City,PLATTNER #1-10
16461,1614.0,53.37,103.73,2.65,11.76,4.52,9.64,272.36,88.55,Kansas City,PLATTNER #1-10
16462,1614.5,57.55,103.65,2.63,14.01,4.39,9.65,273.77,91.38,Kansas City,PLATTNER #1-10
16463,1615.0,64.23,99.27,2.61,16.67,4.14,10.07,274.59,83.08,Kansas City,PLATTNER #1-10
16464,1615.5,77.73,92.58,2.62,18.22,3.79,10.8,274.65,79.9,Kansas City,PLATTNER #1-10
16465,1616.0,91.39,86.57,2.63,17.0,3.72,11.55,274.07,83.65,Kansas City,PLATTNER #1-10
16466,1616.5,87.74,83.54,2.62,14.3,3.87,11.97,272.9,92.22,Kansas City,PLATTNER #1-10
16467,1617.0,76.32,88.47,2.62,10.94,4.11,11.3,271.86,99.78,Kansas City,PLATTNER #1-10
16468,1617.5,68.89,105.4,2.64,7.32,3.99,9.49,271.42,91.64,Kansas City,PLATTNER #1-10
16469,1618.0,64.34,129.14,2.63,5.51,3.8,7.74,271.37,73.13,Kansas City,PLATTNER #1-10
16470,1618.5,64.09,164.58,2.59,5.96,3.82,6.08,270.88,64.98,Kansas City,PLATTNER #1-10
16471,1619.0,74.13,200.35,2.52,8.87,3.78,4.99,269.69,66.47,Kansas City,PLATTNER #1-10
16472,1619.5,89.33,232.08,2.45,13.59,3.63,4.31,268.25,72.23,Kansas City,PLATTNER #1-10
16473,1620.0,105.23,265.99,2.44,22.24,3.46,3.76,267.52,83.07,Kansas City,PLATTNER #1-10
16474,1620.5,118.31,293.85,2.47,33.53,3.3,3.4,267.71,94.1,Kansas City,PLATTNER #1-10
16475,1621.0,116.65,319.72,2.5,36.06,3.29,3.13,268.81,103.99,Kansas City,PLATTNER #1-10
16476,1621.5,109.23,345.79,2.55,37.27,3.37,2.89,270.79,113.07,Kansas City,PLATTNER #1-10
16477,1622.0,110.59,361.52,2.55,38.04,3.5,2.77,272.66,117.83,Kansas City,PLATTNER #1-10
16478,1622.5,123.06,369.77,2.51,34.7,3.57,2.7,273.52,117.63,Kansas City,PLATTNER #1-10
16479,1623.0,133.39,366.3,2.48,29.88,3.6,2.73,273.15,116.99,Kansas City,PLATTNER #1-10
16480,1623.5,129.11,353.19,2.46,29.25,3.73,2.83,271.99,114.15,Kansas City,PLATTNER #1-10
16481,1624.0,117.08,331.24,2.47,34.48,3.74,3.02,270.93,109.17,Kansas City,PLATTNER #1-10
16482,1624.5,106.92,308.05,2.46,38.72,3.45,3.25,270.61,107.12,Kansas City,PLATTNER #1-10
16483,1625.0,102.57,281.71,2.43,36.83,3.13,3.55,271.2,108.44,Kansas City,PLATTNER #1-10
16484,1625.5,107.58,249.96,2.41,34.61,2.91,4.0,272.7,112.12,Kansas City,PLATTNER #1-10
16485,1626.0,112.64,217.12,2.4,33.54,2.79,4.61,274.27,116.27,Kansas City,PLATTNER #1-10
16486,1626.5,105.11,184.68,2.44,25.83,2.85,5.41,275.02,114.44,Kansas City,PLATTNER #1-10
16487,1627.0,92.41,149.29,2.54,16.1,3.09,6.7,274.48,105.54,Kansas City,PLATTNER #1-10
16488,1627.5,80.76,115.03,2.63,9.17,3.34,8.69,273.13,92.72,Kansas City,PLATTNER #1-10
16489,1628.0,68.41,82.77,2.67,4.99,3.47,12.08,271.59,79.03,Kansas City,PLATTNER #1-10
16490,1628.5,60.91,58.2,2.64,4.02,3.68,17.18,270.21,68.28,Kansas City,PLATTNER #1-10
16491,1629.0,64.29,47.58,2.61,4.67,3.81,21.02,269.23,62.59,Kansas City,PLATTNER #1-10
16492,1629.5,75.9,51.79,2.58,5.8,3.69,19.31,268.86,61.42,Kansas City,PLATTNER #1-10
16493,1630.0,85.12,68.43,2.58,6.1,3.61,14.61,269.18,61.64,Kansas City,PLATTNER #1-10
16494,1630.5,86.87,96.64,2.59,5.45,3.79,10.35,270.11,62.11,Kansas City,PLATTNER #1-10
16495,1631.0,93.54,125.6,2.56,5.64,4.1,7.96,271.28,62.28,Kansas City,PLATTNER #1-10
16496,1631.5,104.35,153.72,2.47,8.33,4.12,6.51,272.33,60.92,Kansas City,PLATTNER #1-10
16497,1632.0,126.36,182.78,2.35,14.29,3.89,5.47,273.08,61.66,Kansas City,PLATTNER #1-10
16498,1632.5,172.37,218.21,2.31,21.67,3.62,4.58,273.24,69.96,Kansas City,PLATTNER #1-10
16499,1633.0,198.63,253.44,2.32,30.34,3.3,3.95,273.05,85.67,Kansas City,PLATTNER #1-10
16500,1633.5,181.69,281.33,2.34,35.18,3.07,3.55,273.54,100.65,Kansas City,PLATTNER #1-10
16501,1634.0,154.25,292.72,2.34,33.31,3.06,3.42,274.83,107.03,Kansas City,PLATTNER #1-10
16502,1634.5,139.35,281.2,2.36,31.57,3.09,3.56,276.1,107.96,Kansas City,PLATTNER #1-10
16503,1635.0,138.28,251.41,2.42,32.81,3.1,3.98,276.64,103.47,Kansas City,PLATTNER #1-10
16504,1635.5,133.51,216.84,2.49,32.64,3.13,4.61,276.39,103.49,Kansas City,PLATTNER #1-10
16505,1636.0,114.65,183.87,2.55,25.49,3.26,5.44,275.45,108.84,Kansas City,PLATTNER #1-10
16506,1636.5,89.22,156.79,2.6,13.53,3.52,6.38,274.09,104.93,Kansas City,PLATTNER #1-10
16507,1637.0,66.88,133.72,2.63,5.81,3.97,7.48,272.43,92.2,Kansas City,PLATTNER #1-10
16508,1637.5,55.39,115.23,2.62,3.6,4.47,8.68,270.81,76.63,Kansas City,PLATTNER #1-10
16509,1638.0,49.23,103.66,2.55,4.49,4.77,9.65,269.77,63.93,Kansas City,PLATTNER #1-10
16510,1638.5,50.35,103.29,2.41,8.7,4.2,9.68,269.58,61.16,Kansas City,PLATTNER #1-10
16511,1639.0,62.97,113.97,2.27,18.0,3.5,8.77,269.8,67.14,Kansas City,PLATTNER #1-10
16512,1639.5,69.32,134.57,2.21,32.21,3.0,7.43,269.79,82.18,Kansas City,PLATTNER #1-10
16513,1640.0,72.25,159.24,2.24,45.61,2.68,6.28,269.33,95.82,Kansas City,PLATTNER #1-10
16514,1640.5,83.92,186.35,2.34,37.36,2.66,5.37,268.41,105.0,Kansas City,PLATTNER #1-10
16515,1641.0,90.96,211.78,2.38,21.58,2.78,4.72,267.6,106.93,Kansas City,PLATTNER #1-10
16516,1641.5,80.11,227.51,2.4,14.1,2.87,4.4,267.12,98.23,Kansas City,PLATTNER #1-10
16517,1642.0,71.19,235.05,2.47,12.83,2.75,4.25,266.62,90.01,Kansas City,PLATTNER #1-10
16518,1642.5,80.33,235.53,2.52,15.62,2.49,4.25,266.24,88.2,Kansas City,PLATTNER #1-10
16519,1643.0,95.31,231.09,2.48,20.38,2.32,4.33,266.26,88.09,Kansas City,PLATTNER #1-10
16520,1643.5,104.61,225.71,2.42,25.58,2.35,4.43,266.51,88.21,Kansas City,PLATTNER #1-10
16521,1644.0,114.39,222.5,2.36,27.7,2.57,4.49,266.49,89.92,Kansas City,PLATTNER #1-10
16522,1644.5,126.46,222.73,2.34,27.04,2.76,4.49,265.4,95.41,Kansas City,PLATTNER #1-10
16523,1645.0,121.91,226.17,2.35,25.06,2.78,4.42,263.49,99.31,Kansas City,PLATTNER #1-10
16524,1645.5,98.08,229.92,2.36,20.14,2.77,4.35,262.21,97.01,Kansas City,PLATTNER #1-10
16525,1646.0,76.37,230.17,2.3,14.87,2.9,4.34,262.39,88.45,Kansas City,PLATTNER #1-10
16526,1646.5,75.71,230.39,2.18,15.33,2.99,4.34,264.02,75.94,Kansas City,PLATTNER #1-10
16527,1647.0,87.5,235.89,2.11,22.31,2.9,4.24,266.11,76.07,Kansas City,PLATTNER #1-10
16528,1647.5,86.42,251.88,2.18,33.7,2.83,3.97,267.65,88.83,Kansas City,PLATTNER #1-10
16529,1648.0,83.19,276.12,2.27,36.55,2.86,3.62,268.68,101.91,Kansas City,PLATTNER #1-10
16530,1648.5,87.13,295.91,2.32,34.72,2.87,3.38,269.48,111.19,Kansas City,PLATTNER #1-10
16531,1649.0,88.42,310.51,2.35,34.16,2.95,3.22,270.21,111.86,Kansas City,PLATTNER #1-10
16532,1649.5,90.58,317.51,2.34,33.79,3.29,3.15,271.03,107.26,Kansas City,PLATTNER #1-10
16533,1650.0,90.23,317.17,2.32,34.37,3.69,3.15,271.43,104.53,Kansas City,PLATTNER #1-10
16534,1650.5,84.36,314.12,2.31,35.4,3.88,3.18,271.53,104.14,Kansas City,PLATTNER #1-10
16535,1651.0,81.66,310.33,2.33,34.73,3.89,3.22,271.2,104.87,Kansas City,PLATTNER #1-10
16536,1651.5,88.81,305.72,2.38,32.97,3.82,3.27,270.44,105.04,Kansas City,PLATTNER #1-10
16537,1652.0,95.84,301.0,2.39,33.74,3.77,3.32,269.83,105.62,Kansas City,PLATTNER #1-10
16538,1652.5,88.85,293.75,2.34,37.1,3.62,3.4,269.64,107.37,Kansas City,PLATTNER #1-10
16539,1653.0,86.95,283.86,2.31,38.66,3.47,3.52,270.05,107.2,Kansas City,PLATTNER #1-10
16540,1653.5,101.65,271.72,2.33,35.24,3.32,3.68,270.43,104.44,Kansas City,PLATTNER #1-10
16541,1654.0,108.85,253.32,2.37,32.31,3.17,3.95,270.43,102.56,Kansas City,PLATTNER #1-10
16542,1654.5,102.78,231.6,2.43,31.4,3.11,4.32,270.48,101.52,Kansas City,PLATTNER #1-10
16543,1655.0,98.52,209.01,2.47,30.09,3.27,4.78,270.55,102.86,Kansas City,PLATTNER #1-10
16544,1655.5,91.49,189.4,2.5,30.32,3.45,5.28,270.51,105.13,Kansas City,PLATTNER #1-10
16545,1656.0,84.25,171.18,2.51,29.48,3.51,5.84,270.53,102.27,Kansas City,PLATTNER #1-10
16546,1656.5,81.96,153.44,2.55,24.23,3.5,6.52,270.65,94.6,Kansas City,PLATTNER #1-10
16547,1657.0,78.34,141.59,2.59,20.15,3.39,7.06,270.58,88.24,Kansas City,PLATTNER #1-10
16548,1657.5,77.27,132.51,2.6,17.14,3.24,7.55,270.24,85.44,Kansas City,PLATTNER #1-10
16549,1658.0,79.91,128.2,2.6,15.4,3.15,7.8,269.93,84.58,Kansas City,PLATTNER #1-10
16550,1658.5,76.74,128.98,2.59,16.46,3.25,7.75,270.15,82.83,Kansas City,PLATTNER #1-10
16551,1659.0,74.92,133.36,2.58,18.2,3.42,7.5,270.93,81.69,Kansas City,PLATTNER #1-10
16552,1659.5,78.94,140.63,2.57,19.68,3.39,7.11,271.71,83.52,Kansas City,PLATTNER #1-10
16553,1660.0,84.24,147.62,2.56,21.1,3.3,6.77,272.16,88.29,Kansas City,PLATTNER #1-10
16554,1660.5,93.25,151.77,2.55,23.08,3.34,6.59,272.41,90.55,Kansas City,PLATTNER #1-10
16555,1661.0,96.34,151.58,2.54,23.73,3.62,6.6,272.55,88.33,Kansas City,PLATTNER #1-10
16556,1661.5,95.97,146.64,2.55,22.84,3.72,6.82,272.54,85.32,Kansas City,PLATTNER #1-10
16557,1662.0,93.43,139.57,2.55,21.49,3.58,7.16,272.21,84.99,Kansas City,PLATTNER #1-10
16558,1662.5,88.42,133.68,2.55,21.7,3.39,7.48,272.02,88.32,Kansas City,PLATTNER #1-10
16559,1663.0,86.44,131.25,2.56,20.44,3.27,7.62,272.25,91.19,Kansas City,PLATTNER #1-10
16560,1663.5,82.76,133.09,2.58,18.44,3.44,7.51,272.59,90.95,Kansas City,PLATTNER #1-10
16561,1664.0,73.21,139.04,2.58,16.35,3.77,7.19,272.98,87.27,Kansas City,PLATTNER #1-10
16562,1664.5,64.26,147.43,2.56,15.17,3.96,6.78,273.49,82.79,Kansas City,PLATTNER #1-10
16563,1665.0,66.55,155.81,2.54,15.6,3.91,6.42,274.25,78.89,Kansas City,PLATTNER #1-10
16564,1665.5,79.49,161.3,2.55,18.22,3.79,6.2,275.34,77.13,Kansas City,PLATTNER #1-10
16565,1666.0,97.81,163.08,2.57,23.47,3.72,6.13,276.28,78.76,Kansas City,PLATTNER #1-10
16566,1666.5,115.38,160.17,2.58,27.67,3.67,6.24,276.64,83.98,Kansas City,PLATTNER #1-10
16567,1667.0,125.5,154.4,2.55,29.8,3.57,6.48,276.58,90.06,Kansas City,PLATTNER #1-10
16568,1667.5,122.06,147.73,2.52,29.2,3.48,6.77,276.31,96.42,Kansas City,PLATTNER #1-10
16569,1668.0,103.26,142.05,2.54,26.56,3.57,7.04,275.88,98.92,Kansas City,PLATTNER #1-10
16570,1668.5,81.45,138.28,2.57,20.85,3.85,7.23,275.74,95.28,Kansas City,PLATTNER #1-10
16571,1669.0,69.17,136.49,2.59,15.2,4.08,7.33,276.21,89.92,Kansas City,PLATTNER #1-10
16572,1669.5,64.03,137.92,2.62,12.45,4.01,7.25,276.98,81.97,Kansas City,PLATTNER #1-10
16573,1670.0,63.43,144.34,2.63,11.95,3.86,6.93,277.79,74.49,Kansas City,PLATTNER #1-10
16574,1670.5,73.49,158.99,2.62,13.43,3.79,6.29,278.57,73.26,Kansas City,PLATTNER #1-10
16575,1671.0,88.18,181.72,2.58,17.19,3.71,5.5,279.41,77.21,Kansas City,PLATTNER #1-10
16576,1671.5,101.9,208.8,2.54,22.26,3.6,4.79,280.07,84.52,Kansas City,PLATTNER #1-10
16577,1672.0,120.31,236.94,2.49,26.55,3.71,4.22,280.33,91.19,Kansas City,PLATTNER #1-10
16578,1672.5,151.04,252.58,2.44,30.17,3.89,3.96,280.49,95.92,Kansas City,PLATTNER #1-10
16579,1673.0,196.91,258.56,2.38,35.17,3.9,3.87,280.78,99.78,Cherokee,PLATTNER #1-10
16580,1673.5,266.75,249.75,2.31,39.57,3.75,4.0,280.59,103.51,Cherokee,PLATTNER #1-10
16581,1674.0,359.53,225.0,2.26,42.63,3.66,4.44,280.22,106.91,Cherokee,PLATTNER #1-10
16582,1674.5,420.94,192.33,2.24,43.83,3.78,5.2,280.22,110.9,Cherokee,PLATTNER #1-10
16583,1675.0,391.77,164.26,2.26,39.44,3.92,6.09,280.01,114.7,Cherokee,PLATTNER #1-10
16584,1675.5,276.12,144.37,2.34,32.89,3.85,6.93,278.96,114.54,Cherokee,PLATTNER #1-10
16585,1676.0,154.42,139.28,2.46,19.96,3.79,7.18,277.56,108.96,Cherokee,PLATTNER #1-10
16586,1676.5,88.8,146.2,2.55,9.54,3.85,6.84,276.48,102.35,Cherokee,PLATTNER #1-10
16587,1677.0,67.25,159.98,2.58,5.41,3.73,6.25,275.94,89.96,Cherokee,PLATTNER #1-10
16588,1677.5,70.78,177.89,2.55,5.29,3.38,5.62,276.06,79.65,Cherokee,PLATTNER #1-10
16589,1678.0,102.86,200.67,2.47,8.77,3.16,4.98,276.73,84.41,Cherokee,PLATTNER #1-10
16590,1678.5,161.56,236.33,2.35,17.23,3.01,4.23,277.42,98.21,Cherokee,PLATTNER #1-10
16591,1679.0,218.01,274.99,2.26,31.27,2.86,3.64,277.95,117.44,Cherokee,PLATTNER #1-10
16592,1679.5,256.19,309.92,2.21,44.5,2.72,3.23,278.5,139.54,Cherokee,PLATTNER #1-10
16593,1680.0,262.21,343.26,2.2,47.96,2.67,2.91,278.95,152.33,Cherokee,PLATTNER #1-10
16594,1680.5,233.46,361.66,2.22,46.04,2.7,2.77,279.22,160.11,Cherokee,PLATTNER #1-10
16595,1681.0,209.71,363.6,2.23,46.91,2.76,2.75,279.15,170.13,Cherokee,PLATTNER #1-10
16596,1681.5,198.97,354.62,2.22,50.72,2.77,2.82,278.89,175.43,Cherokee,PLATTNER #1-10
16597,1682.0,190.68,342.56,2.21,52.55,2.77,2.92,278.5,174.28,Cherokee,PLATTNER #1-10
16598,1682.5,169.9,331.89,2.2,47.81,2.77,3.01,277.82,172.81,Cherokee,PLATTNER #1-10
16599,1683.0,145.07,327.31,2.2,43.75,2.76,3.06,277.02,172.14,Cherokee,PLATTNER #1-10
16600,1683.5,142.65,328.78,2.2,40.78,2.76,3.04,276.24,174.98,Cherokee,PLATTNER #1-10
16601,1684.0,141.63,333.73,2.22,38.07,2.83,3.0,275.7,180.21,Cherokee,PLATTNER #1-10
16602,1684.5,128.91,335.0,2.24,37.36,2.98,2.99,275.33,176.49,Cherokee,PLATTNER #1-10
16603,1685.0,118.8,328.1,2.28,37.44,3.16,3.05,274.99,163.27,Cherokee,PLATTNER #1-10
16604,1685.5,114.43,308.61,2.32,36.42,3.17,3.24,274.68,154.34,Cherokee,PLATTNER #1-10
16605,1686.0,109.42,281.15,2.32,34.77,3.04,3.56,274.45,152.02,Cherokee,PLATTNER #1-10
16606,1686.5,105.8,249.86,2.29,34.79,2.93,4.0,274.45,152.5,Cherokee,PLATTNER #1-10
16607,1687.0,109.16,213.93,2.32,34.88,2.89,4.67,274.48,149.62,Cherokee,PLATTNER #1-10
16608,1687.5,107.76,176.59,2.41,32.5,2.9,5.66,274.31,140.54,Cherokee,PLATTNER #1-10
16609,1688.0,96.18,138.96,2.52,20.87,2.95,7.2,273.98,125.96,Cherokee,PLATTNER #1-10
16610,1688.5,73.56,103.88,2.61,9.74,3.18,9.63,273.9,113.36,Cherokee,PLATTNER #1-10
16611,1689.0,49.9,76.01,2.66,4.88,3.68,13.16,274.19,99.07,Cherokee,PLATTNER #1-10
16612,1689.5,35.69,56.81,2.67,3.4,4.05,17.6,274.7,83.35,Cherokee,PLATTNER #1-10
16613,1690.0,29.28,52.08,2.65,3.23,4.23,19.2,275.47,69.39,Cherokee,PLATTNER #1-10
16614,1690.5,33.64,61.95,2.62,3.54,4.38,16.14,276.47,62.76,Cherokee,PLATTNER #1-10
16615,1691.0,48.16,85.89,2.56,4.45,4.34,11.64,277.47,63.93,Cherokee,PLATTNER #1-10
16616,1691.5,71.37,120.76,2.51,6.52,4.18,8.28,278.28,67.83,Cherokee,PLATTNER #1-10
16617,1692.0,98.62,157.24,2.52,11.45,3.83,6.36,278.21,72.15,Cherokee,PLATTNER #1-10
16618,1692.5,129.77,198.16,2.52,17.3,3.51,5.05,277.09,76.06,Cherokee,PLATTNER #1-10
16619,1693.0,165.43,226.31,2.49,20.69,3.42,4.42,275.8,79.66,Cherokee,PLATTNER #1-10
16620,1693.5,209.69,238.91,2.49,24.09,3.46,4.19,275.39,85.67,Cherokee,PLATTNER #1-10
16621,1694.0,270.4,238.77,2.51,29.22,3.42,4.19,275.75,94.06,Cherokee,PLATTNER #1-10
16622,1694.5,342.5,234.43,2.54,37.42,3.27,4.27,276.38,104.79,Cherokee,PLATTNER #1-10
16623,1695.0,395.51,228.58,2.56,37.92,3.28,4.37,277.47,116.21,Cherokee,PLATTNER #1-10
16624,1695.5,382.88,222.58,2.55,30.88,3.43,4.49,278.96,117.27,Cherokee,PLATTNER #1-10
16625,1696.0,301.11,218.9,2.42,25.67,3.75,4.57,280.16,113.81,Cherokee,PLATTNER #1-10
16626,1696.5,212.47,219.07,2.22,26.93,3.66,4.56,280.18,112.37,Cherokee,PLATTNER #1-10
16627,1697.0,163.19,221.41,2.0,34.84,3.24,4.52,279.25,111.13,Cherokee,PLATTNER #1-10
16628,1697.5,146.93,228.81,1.87,42.87,2.73,4.37,278.68,116.39,Cherokee,PLATTNER #1-10
16629,1698.0,136.17,243.36,1.9,45.77,2.32,4.11,278.8,130.42,Cherokee,PLATTNER #1-10
16630,1698.5,132.96,264.02,2.02,45.57,2.2,3.79,279.06,142.35,Cherokee,PLATTNER #1-10
16631,1699.0,140.96,288.07,2.14,44.22,2.3,3.47,279.16,147.75,Cherokee,PLATTNER #1-10
16632,1699.5,146.37,304.0,2.2,43.83,2.49,3.29,278.97,144.74,Cherokee,PLATTNER #1-10
16633,1700.0,139.83,306.23,2.23,40.94,2.65,3.27,278.59,143.49,Cherokee,PLATTNER #1-10
16634,1700.5,127.77,294.19,2.25,38.24,2.82,3.4,278.15,143.41,Cherokee,PLATTNER #1-10
16635,1701.0,122.85,274.3,2.29,38.55,2.96,3.65,277.44,138.97,Cherokee,PLATTNER #1-10
16636,1701.5,118.65,250.66,2.33,38.86,3.0,3.99,276.32,137.91,Cherokee,PLATTNER #1-10
16637,1702.0,116.53,226.87,2.37,36.04,2.99,4.41,275.05,135.85,Cherokee,PLATTNER #1-10
16638,1702.5,114.5,202.37,2.4,30.51,3.0,4.94,273.92,129.04,Cherokee,PLATTNER #1-10
16639,1703.0,106.74,179.89,2.42,26.24,3.11,5.56,273.25,122.41,Cherokee,PLATTNER #1-10
16640,1703.5,97.99,164.3,2.44,23.98,3.11,6.09,273.03,116.86,Cherokee,PLATTNER #1-10
16641,1704.0,86.61,154.46,2.48,22.22,3.02,6.47,272.89,107.91,Cherokee,PLATTNER #1-10
16642,1704.5,81.69,148.0,2.54,21.31,2.99,6.76,272.61,95.66,Cherokee,PLATTNER #1-10
16643,1705.0,81.85,144.83,2.61,21.2,2.97,6.9,272.37,91.57,Cherokee,PLATTNER #1-10
16644,1705.5,83.25,144.09,2.63,20.35,2.95,6.94,272.39,93.64,Cherokee,PLATTNER #1-10
16645,1706.0,86.64,145.86,2.6,20.43,2.96,6.86,272.48,90.43,Cherokee,PLATTNER #1-10
16646,1706.5,94.28,149.99,2.55,22.25,3.07,6.67,272.68,87.01,Cherokee,PLATTNER #1-10
16647,1707.0,106.21,155.33,2.53,25.04,3.04,6.44,273.12,86.59,Cherokee,PLATTNER #1-10
16648,1707.5,113.14,162.86,2.54,28.72,2.88,6.14,273.48,87.99,Cherokee,PLATTNER #1-10
16649,1708.0,119.21,169.9,2.5,30.34,2.71,5.89,273.81,92.02,Cherokee,PLATTNER #1-10
16650,1708.5,115.73,174.21,2.47,28.83,2.76,5.74,274.11,94.31,Cherokee,PLATTNER #1-10
16651,1709.0,108.5,176.04,2.48,28.11,2.93,5.68,274.44,93.33,Cherokee,PLATTNER #1-10
16652,1709.5,116.15,176.79,2.52,28.76,2.96,5.66,274.64,93.96,Cherokee,PLATTNER #1-10
16653,1710.0,127.0,178.0,2.56,29.54,2.84,5.62,274.61,95.09,Cherokee,PLATTNER #1-10
16654,1710.5,125.71,180.49,2.56,29.66,2.79,5.54,274.67,94.99,Cherokee,PLATTNER #1-10
16655,1711.0,125.45,185.26,2.55,28.43,2.88,5.4,274.71,96.76,Cherokee,PLATTNER #1-10
16656,1711.5,126.59,191.32,2.55,29.06,3.08,5.23,274.7,96.37,Cherokee,PLATTNER #1-10
16657,1712.0,124.69,198.19,2.53,30.36,3.15,5.05,274.74,93.89,Cherokee,PLATTNER #1-10
16658,1712.5,128.61,203.45,2.49,29.6,3.18,4.92,274.74,96.43,Cherokee,PLATTNER #1-10
16659,1713.0,136.76,208.66,2.41,30.94,3.39,4.79,274.25,99.43,Cherokee,PLATTNER #1-10
16660,1713.5,136.68,214.84,2.32,34.34,3.59,4.65,273.06,98.59,Cherokee,PLATTNER #1-10
16661,1714.0,132.61,220.64,2.32,35.73,3.58,4.53,271.95,99.73,Cherokee,PLATTNER #1-10
16662,1714.5,131.36,224.45,2.42,36.96,3.4,4.46,271.5,102.29,Cherokee,PLATTNER #1-10
16663,1715.0,124.17,226.06,2.47,36.16,3.15,4.42,271.68,104.77,Cherokee,PLATTNER #1-10
