,DEPT,GR,CILD,RHOB,NPLS,PE,ILD,SP,DT,Formation,Well name,Log_ILD,Log_CILD
20435,709.0,67.31,84.22,2.58,13.91,3.81,11.87,53.5,97.288,Lansing,Woody Acres No. 1-2,2.4740142086215764,4.433432422733782
20436,709.5,88.16,92.04,2.49,19.56,3.54,10.87,53.83,105.0571,Lansing,Woody Acres No. 1-2,2.386006701133118,4.522223265167165
20437,710.0,96.72,99.31,2.36,27.04,3.22,10.07,53.08,108.25,Lansing,Woody Acres No. 1-2,2.309560706730471,4.598246270915268
20438,710.5,87.74,109.42,2.28,29.92,2.87,9.14,52.21,106.8403,Lansing,Woody Acres No. 1-2,2.2126603854660587,4.69519368863568
20439,711.0,75.64,123.5,2.3,24.57,2.65,8.1,52.56,103.2613,Lansing,Woody Acres No. 1-2,2.0918640616783932,4.816241156068032
20440,711.5,75.25,137.83,2.39,19.74,2.69,7.26,54.18,101.0044,Lansing,Woody Acres No. 1-2,1.9823798288367047,4.926021041706347
20441,712.0,88.93,149.27,2.45,19.13,2.91,6.7,55.62,102.1243,Lansing,Woody Acres No. 1-2,1.9021075263969205,5.005756746645148
20442,712.5,108.09,149.46,2.43,21.01,3.0,6.69,56.08,105.6672,Lansing,Woody Acres No. 1-2,1.900613874140137,5.007028798502144
20443,713.0,118.16,141.25,2.36,25.11,2.84,7.08,55.78,108.3974,Lansing,Woody Acres No. 1-2,1.9572739077056285,4.9505313700265505
20444,713.5,108.59,130.02,2.32,29.6,2.59,7.69,55.11,107.0111,Lansing,Woody Acres No. 1-2,2.0399207835175526,4.867688284776323
20445,714.0,86.46,117.83,2.33,31.13,2.4,8.49,53.98,100.1582,Lansing,Woody Acres No. 1-2,2.138889000323256,4.769242907725249
20446,714.5,62.47,107.59,2.35,26.49,2.3,9.3,52.09,89.12299999999998,Lansing,Woody Acres No. 1-2,2.2300144001592104,4.678327706605818
20447,715.0,43.94,97.21,2.43,17.3,2.34,10.29,50.2,76.9579,Lansing,Woody Acres No. 1-2,2.331172549845958,4.576873586832978
20448,715.5,34.15,83.32,2.54,9.07,2.61,12.02,48.72,66.7283,Lansing,Woody Acres No. 1-2,2.4865719291070616,4.422688616392771
20449,716.0,27.65,66.61,2.61,5.01,3.1,15.01,47.38,59.988,Lansing,Woody Acres No. 1-2,2.7087166456453704,4.198854716425088
20450,716.5,23.24,48.05,2.65,3.57,3.6,20.9,45.92,56.4964,Lansing,Woody Acres No. 1-2,3.039749158970765,3.8722421354163012
20451,717.0,20.07,33.37,2.67,3.04,3.81,29.97,44.19,55.1293,Lansing,Woody Acres No. 1-2,3.4001968813285717,3.5076572927632825
20452,717.5,18.01,23.95,2.67,2.99,3.8,41.88,42.22,54.8694,Lansing,Woody Acres No. 1-2,3.734808386002336,3.175968323856924
20453,718.0,20.11,19.62,2.67,2.94,3.85,50.97,40.16,55.1531,Lansing,Woody Acres No. 1-2,3.93123722435195,2.976549454137217
20454,718.5,24.3,19.92,2.67,2.89,4.0,50.21,38.53,55.7738,Lansing,Woody Acres No. 1-2,3.916214210046614,2.991724252156452
20455,719.0,27.86,22.37,2.67,2.81,4.15,44.71,37.63,56.701,Lansing,Woody Acres No. 1-2,3.800197190245889,3.107720775502038
20456,719.5,31.45,24.6,2.66,2.94,4.2,40.66,37.47,57.9412,Lansing,Woody Acres No. 1-2,3.7052448082002005,3.202746442938317
20457,720.0,31.45,27.29,2.65,3.7,4.05,36.64,37.65,59.4772,Lansing,Woody Acres No. 1-2,3.6011405398059297,3.306520334720247
20458,720.5,28.0,28.83,2.64,5.0,3.86,34.69,37.58,61.2839,Lansing,Woody Acres No. 1-2,3.5464514609816584,3.3614165116503107
20459,721.0,29.03,31.32,2.63,6.43,3.74,31.93,37.18,63.3311,Lansing,Woody Acres No. 1-2,3.4635460067266908,3.4442568711226023
20460,721.5,34.25,33.7,2.62,8.07,3.59,29.68,36.78,65.523,Lansing,Woody Acres No. 1-2,3.39047341829918,3.517497837358316
20461,722.0,38.55,36.48,2.6,9.51,3.46,27.41,36.59,67.6888,Lansing,Woody Acres No. 1-2,3.3109079103146946,3.5967641652061304
20462,722.5,40.67,39.73,2.58,10.67,3.42,25.18,36.56,69.6524,Lansing,Woody Acres No. 1-2,3.2260500286162013,3.6821065698265074
20463,723.0,39.54,42.6,2.56,11.99,3.4,23.47,36.53,71.249,Lansing,Woody Acres No. 1-2,3.1557230098629323,3.751854253275325
20464,723.5,38.3,44.75,2.54,13.65,3.33,22.35,36.32,72.3261,Lansing,Woody Acres No. 1-2,3.106826321059578,3.8010914447208646
20465,724.0,42.83,46.56,2.51,15.44,3.23,21.48,36.08,72.8517,Lansing,Woody Acres No. 1-2,3.067122269640664,3.8407418034231826
20466,724.5,48.66,47.87,2.49,15.79,3.12,20.89,36.14,73.0162,Lansing,Woody Acres No. 1-2,3.0392705755684744,3.8684890034044175
20467,725.0,49.09,49.31,2.47,15.58,3.01,20.28,36.56,73.1692,Lansing,Woody Acres No. 1-2,3.0096351787229825,3.8981269002360346
20468,725.5,46.47,51.27,2.44,15.81,2.92,19.5,37.14,73.6558,Lansing,Woody Acres No. 1-2,2.970414465569701,3.9371057857956093
20469,726.0,46.75,53.24,2.41,15.69,2.87,18.78,37.56,74.6735,Lansing,Woody Acres No. 1-2,2.932792473780117,3.974809993526911
20470,726.5,52.97,55.38,2.42,14.99,2.85,18.06,37.95,76.182,Lansing,Woody Acres No. 1-2,2.8936995479888394,4.014218517742816
20471,727.0,61.76,56.8,2.45,14.35,2.8,17.61,38.89,77.874,Lansing,Woody Acres No. 1-2,2.8684669225081145,4.039536325727106
20472,727.5,65.24,57.55,2.46,14.57,2.78,17.38,40.5,79.2157,Lansing,Woody Acres No. 1-2,2.8553201198372458,4.0526541351678915
20473,728.0,58.61,57.11,2.47,15.54,2.82,17.51,42.24,79.5592,Lansing,Woody Acres No. 1-2,2.8627721462977607,4.044979232676772
20474,728.5,49.51,55.15,2.48,15.92,2.89,18.13,43.73,78.3872,Lansing,Woody Acres No. 1-2,2.8975680247667595,4.0100567456995115
20475,729.0,47.56,51.49,2.5,15.19,3.07,19.42,45.02,75.6439,Lansing,Woody Acres No. 1-2,2.966303462863179,3.94138761405805
20476,729.5,49.8,46.69,2.51,13.79,3.29,21.43,46.22,71.8515,Lansing,Woody Acres No. 1-2,3.064791809485486,3.8435300089828455
20477,730.0,44.92,41.75,2.54,11.6,3.42,23.95,47.2,67.9177,Lansing,Woody Acres No. 1-2,3.175968323856924,3.7316994512968646
20478,730.5,36.62,39.17,2.58,8.23,3.54,25.53,47.65,64.956,Lansing,Woody Acres No. 1-2,3.2398542312533927,3.66791114767774
20479,731.0,36.06,39.95,2.61,5.34,3.8,25.03,47.85,64.2201,Lansing,Woody Acres No. 1-2,3.2200751054436827,3.6876286722122837
20480,731.5,44.19,44.03,2.64,4.1,3.96,22.72,48.21,66.7974,Lansing,Woody Acres No. 1-2,3.1232455938529506,3.7848712197676626
20481,732.0,63.87,50.11,2.65,4.38,3.9,19.96,48.91,72.9054,Lansing,Woody Acres No. 1-2,2.993730270883318,3.914220588971633
20482,732.5,112.45,57.57,2.63,7.13,3.81,17.38,50.19,81.2044,Lansing,Woody Acres No. 1-2,2.8553201198372458,4.053001598687718
20483,733.0,183.37,63.71,2.57,12.59,3.73,15.7,51.95,88.8899,Lansing,Woody Acres No. 1-2,2.7536607123542622,4.154341536128396
20484,733.5,235.27,68.47,2.49,20.27,3.5,14.61,53.76,93.0205,Lansing,Woody Acres No. 1-2,2.681706225762608,4.226395693132972
20485,734.0,241.02,71.93,2.41,26.7,3.24,13.9,54.99,92.3032,Lansing,Woody Acres No. 1-2,2.631888840136646,4.2756934238792645
20486,734.5,181.94,75.07,2.39,24.13,3.09,13.32,55.31,87.6912,Lansing,Woody Acres No. 1-2,2.589266665112243,4.318421011584911
20487,735.0,104.46,75.89,2.43,16.04,3.08,13.18,55.33,81.3428,Lansing,Woody Acres No. 1-2,2.578700529074361,4.3292849234158215
20488,735.5,66.29,73.42,2.5,10.17,3.29,13.62,55.9,75.3,Lansing,Woody Acres No. 1-2,2.611539300721366,4.2961963780686885
20489,736.0,52.55,70.43,2.54,8.27,3.6,14.2,57.1,71.0509,Lansing,Woody Acres No. 1-2,2.653241964607215,4.254619308757319
20490,736.5,48.58,70.0,2.57,7.83,3.7,14.29,58.25,69.7779,Lansing,Woody Acres No. 1-2,2.659559991941776,4.248495242049359
20491,737.0,55.33,73.03,2.61,6.52,3.67,13.69,58.84,72.4636,Lansing,Woody Acres No. 1-2,2.6166656393003573,4.290870315632018
20492,737.5,80.51,78.68,2.61,6.99,3.72,12.71,58.97,79.1208,Lansing,Woody Acres No. 1-2,2.542389085201363,4.365388993520859
20493,738.0,113.15,83.34,2.52,11.03,3.69,12.0,59.14,87.5655,Lansing,Woody Acres No. 1-2,2.4849066497880004,4.422928625994308
20494,738.5,119.3,85.67,2.33,19.48,3.34,11.67,59.26,93.6755,Lansing,Woody Acres No. 1-2,2.4570214462984645,4.4505027059759525
20495,739.0,98.23,86.41,2.17,29.43,2.88,11.57,58.8,93.941,Lansing,Woody Acres No. 1-2,2.448415541205585,4.4591034098533076
20496,739.5,71.47,86.77,2.18,29.99,2.59,11.52,57.66,88.0787,Lansing,Woody Acres No. 1-2,2.444084655267745,4.463260939805398
20497,740.0,47.7,87.0,2.29,20.26,2.44,11.49,56.6,79.1578,Lansing,Woody Acres No. 1-2,2.4414770918606643,4.465908118654584
20498,740.5,31.49,84.62,2.4,10.98,2.41,11.82,56.46,71.3161,Lansing,Woody Acres No. 1-2,2.469793011977952,4.438170645291922
20499,741.0,26.32,78.81,2.49,6.98,2.68,12.69,57.21,67.0566,Lansing,Woody Acres No. 1-2,2.540814281726296,4.3670398923655585
20500,741.5,27.5,69.01,2.57,7.25,3.3,14.51,58.29,66.222,Lansing,Woody Acres No. 1-2,2.6748380668960965,4.234251421632511
20501,742.0,25.87,57.86,2.61,9.31,3.72,17.28,59.07,67.2334,Lansing,Woody Acres No. 1-2,2.8495497633759097,4.058026299547989
20502,742.5,23.78,50.33,2.62,10.71,3.71,19.88,59.37,68.9322,Lansing,Woody Acres No. 1-2,2.989714201228428,3.9186013207882686
20503,743.0,27.71,48.86,2.63,10.29,3.53,20.47,59.72,71.1381,Lansing,Woody Acres No. 1-2,3.018960399673198,3.8889590658295945
20504,743.5,37.23,52.17,2.65,9.01,3.38,19.17,60.71,73.9329,Lansing,Woody Acres No. 1-2,2.9533465570575532,3.9545076170343014
20505,744.0,47.06,57.96,2.65,9.4,3.35,17.25,62.24,76.8779,Lansing,Woody Acres No. 1-2,2.847812143477369,4.059753117452481
20506,744.5,48.81,63.18,2.63,12.18,3.39,15.83,63.66,79.0195,Lansing,Woody Acres No. 1-2,2.761906873892921,4.145987795373939
20507,745.0,42.99,67.08,2.61,14.81,3.43,14.91,64.47,79.5789,Lansing,Woody Acres No. 1-2,2.702032128776647,4.205885936955008
20508,745.5,37.91,69.0,2.6,14.9,3.43,14.49,64.69,78.5384,Lansing,Woody Acres No. 1-2,2.673458756332591,4.23410650459726
20509,746.0,35.88,69.93,2.61,13.0,3.36,14.3,64.72,76.6125,Lansing,Woody Acres No. 1-2,2.6602595372658615,4.247494741715776
20510,746.5,34.66,71.2,2.63,10.79,3.3,14.05,64.71,74.7554,Lansing,Woody Acres No. 1-2,2.642622395779755,4.26549281841793
20511,747.0,34.67,71.57,2.64,10.08,3.38,13.97,64.63,73.5683,Lansing,Woody Acres No. 1-2,2.6369121732688705,4.270675991750506
20512,747.5,38.12,70.49,2.64,10.3,3.6,14.19,64.54,72.9938,Lansing,Woody Acres No. 1-2,2.6525374911719513,4.255470855785784
20513,748.0,39.63,68.95,2.64,10.54,3.69,14.5,64.58,72.5566,Lansing,Woody Acres No. 1-2,2.6741486494265287,4.233381604239311
20514,748.5,39.79,67.35,2.63,11.28,3.65,14.85,64.77,71.8956,Lansing,Woody Acres No. 1-2,2.6979998652487085,4.209902902856373
20515,749.0,40.42,66.72,2.61,11.85,3.63,14.99,64.98,71.0806,Lansing,Woody Acres No. 1-2,2.7073833121145063,4.200504758050491
20516,749.5,40.14,67.23,2.61,11.74,3.6,14.88,65.12,70.5359,Lansing,Woody Acres No. 1-2,2.700018029404946,4.208119576480946
20517,750.0,41.36,69.04,2.62,11.48,3.51,14.48,65.26,70.73100000000002,Lansing,Woody Acres No. 1-2,2.6727683869575705,4.234686046775173
20518,750.5,44.57,71.97,2.63,11.8,3.5,13.9,65.27,71.9077,Lansing,Woody Acres No. 1-2,2.631888840136646,4.276249365519713
20519,751.0,46.81,75.19,2.64,12.41,3.61,13.3,64.99,74.0166,Lansing,Woody Acres No. 1-2,2.5877640352277083,4.320018243389936
20520,751.5,48.2,78.76,2.64,12.67,3.69,12.7,64.64,76.7957,Lansing,Woody Acres No. 1-2,2.5416019934645457,4.366405253770925
20521,752.0,51.83,82.44,2.63,13.23,3.64,12.13,64.47,79.8261,Lansing,Woody Acres No. 1-2,2.495681722955959,4.412070756022258
20522,752.5,55.34,86.49,2.61,14.42,3.54,11.56,64.54,82.5967,Lansing,Woody Acres No. 1-2,2.4475508632442313,4.460028800318421
20523,753.0,55.67,90.6,2.59,16.24,3.41,11.04,64.81,84.7093,Lansing,Woody Acres No. 1-2,2.401525040848949,4.506454213048934
20524,753.5,52.59,94.68,2.59,17.81,3.23,10.56,64.94,86.1399,Lansing,Woody Acres No. 1-2,2.3570732782781154,4.550502784645783
20525,754.0,48.65,98.97,2.6,18.66,3.11,10.1,64.77,87.2699,Lansing,Woody Acres No. 1-2,2.312535423847214,4.5948167739086
20526,754.5,49.34,103.04,2.59,19.17,3.09,9.71,64.48,88.6002,Lansing,Woody Acres No. 1-2,2.2731562823032334,4.635117262356044
20527,755.0,51.73,106.55,2.58,19.59,3.18,9.39,64.16,90.4877,Lansing,Woody Acres No. 1-2,2.2396452932201716,4.668614358544626
20528,755.5,52.02,109.71,2.58,18.91,3.27,9.12,63.68,93.168,Lansing,Woody Acres No. 1-2,2.21046980408624,4.697840520829399
20529,756.0,54.76,112.49,2.59,18.23,3.32,8.89,63.09,96.8205,Lansing,Woody Acres No. 1-2,2.1849270495258133,4.722864328804734
20530,756.5,60.1,116.01,2.58,19.66,3.42,8.62,62.67,101.2428,Lansing,Woody Acres No. 1-2,2.1540850846756014,4.753676394287315
20531,757.0,64.72,119.68,2.56,22.6,3.53,8.36,62.77,105.3733,Lansing,Woody Acres No. 1-2,2.1234584270966104,4.784821514226167
20532,757.5,67.0,125.28,2.54,25.86,3.52,7.98,63.41,107.8144,Lansing,Woody Acres No. 1-2,2.0769384114617173,4.830551232242493
20533,758.0,71.06,131.61,2.51,27.27,3.43,7.6,64.01,108.5217,Lansing,Woody Acres No. 1-2,2.028148247292285,4.879843003846233
20534,758.5,77.39,138.63,2.49,26.73,3.36,7.21,64.47,108.8079,Lansing,Woody Acres No. 1-2,1.9754689512968577,4.931808513550284
20535,759.0,85.21,145.95,2.47,26.1,3.3,6.85,65.02,110.8437,Lansing,Woody Acres No. 1-2,1.9242486522741338,4.983264097300124
20536,759.5,90.77,152.24,2.45,26.13,3.1,6.57,65.64,115.77,Lansing,Woody Acres No. 1-2,1.8825138324965192,5.025458222987894
20537,760.0,87.43,159.01,2.44,27.49,2.89,6.29,66.13,122.463,Lansing,Woody Acres No. 1-2,1.8389610707123492,5.068967093324305
20538,760.5,88.5,165.17,2.45,28.61,2.8,6.05,66.4,128.4722,Lansing,Woody Acres No. 1-2,1.80005827204275,5.106975246532999
20539,761.0,96.78,172.0,2.48,28.42,2.78,5.81,66.5,132.0617,Lansing,Woody Acres No. 1-2,1.7595805708638197,5.147494476813453
20540,761.5,93.47,178.01,2.49,29.55,2.86,5.62,66.48,132.8411,Lansing,Woody Acres No. 1-2,1.7263316639055997,5.181839728489342
20541,762.0,86.3,183.22,2.49,28.51,2.99,5.46,66.45,131.0982,Lansing,Woody Acres No. 1-2,1.6974487897568136,5.210687616587062
20542,762.5,85.68,187.7,2.47,26.39,3.05,5.33,66.57,127.5097,Lansing,Woody Acres No. 1-2,1.673351238177753,5.234844943592463
20543,763.0,85.41,191.27,2.45,24.9,3.03,5.23,66.76,123.379,Lansing,Woody Acres No. 1-2,1.6544112780768316,5.2536860424024425
20544,763.5,87.71,194.64,2.44,24.18,3.0,5.14,66.75,120.1822,Lansing,Woody Acres No. 1-2,1.6370530794670737,5.2711516984752675
20545,764.0,91.53,198.59,2.43,25.05,2.99,5.04,66.47,118.561,Lansing,Woody Acres No. 1-2,1.6174060820832772,5.291242397876073
20546,764.5,92.42,202.81,2.44,26.92,2.94,4.93,66.15,118.0681,Lansing,Woody Acres No. 1-2,1.5953389880545987,5.312269580166041
20547,765.0,91.26,206.94,2.45,28.0,2.87,4.83,65.91,117.8612,Lansing,Woody Acres No. 1-2,1.5748464676644813,5.332428896176805
20548,765.5,86.35,209.56,2.45,27.9,2.88,4.77,65.7,117.3779,Lansing,Woody Acres No. 1-2,1.5623463049002497,5.345010094540019
20549,766.0,87.21,210.01,2.45,27.01,2.92,4.76,65.42,116.3986,Lansing,Woody Acres No. 1-2,1.5602476682433286,5.3471551486313365
20550,766.5,93.14,207.96,2.46,27.18,2.92,4.81,65.04,114.8261,Lansing,Woody Acres No. 1-2,1.5706970841176697,5.337345753515515
20551,767.0,93.84,204.73,2.45,28.64,2.89,4.88,64.62,112.7627,Lansing,Woody Acres No. 1-2,1.5851452198650557,5.321692037864487
20552,767.5,90.48,202.56,2.45,27.62,2.96,4.94,64.13,110.8491,Lansing,Woody Acres No. 1-2,1.5973653311998313,5.311036138955811
20553,768.0,84.57,201.81,2.45,25.73,3.06,4.96,63.41,110.174,Lansing,Woody Acres No. 1-2,1.601405740736836,5.307326660705624
20554,768.5,86.92,200.75,2.43,24.98,3.17,4.98,61.98,111.5208,Lansing,Woody Acres No. 1-2,1.6054298910365616,5.302060352826871
20555,769.0,95.97,198.37,2.36,26.35,3.21,5.04,59.75,114.6266,Lansing,Woody Acres No. 1-2,1.6174060820832772,5.2901339737400175
20556,769.5,102.23,192.86,2.28,31.57,2.97,5.19,57.46,118.1208,Lansing,Woody Acres No. 1-2,1.6467336971777973,5.261964537082238
20557,770.0,105.53,187.18,2.23,34.39,2.6,5.34,56.09,120.2657,Lansing,Woody Acres No. 1-2,1.6752256529721035,5.23207072072911
20558,770.5,103.11,181.58,2.23,32.61,2.36,5.51,55.79,120.0622,Lansing,Woody Acres No. 1-2,1.706564623164823,5.201696327943611
20559,771.0,94.9,177.06,2.26,31.95,2.28,5.65,55.88,117.7355,Lansing,Woody Acres No. 1-2,1.7316555451583497,5.176488658182903
20560,771.5,89.43,172.13,2.31,32.62,2.3,5.81,56.45,114.1627,Lansing,Woody Acres No. 1-2,1.7595805708638197,5.148250005283415
20561,772.0,87.33,164.14,2.35,32.06,2.38,6.09,57.88,110.0452,Lansing,Woody Acres No. 1-2,1.8066480817218056,5.100719722201566
20562,772.5,81.49,154.7,2.4,29.58,2.51,6.47,59.71,105.605,Lansing,Woody Acres No. 1-2,1.8671761085128091,5.04148775757902
20563,773.0,73.79,142.72,2.47,26.54,2.59,7.01,60.83,100.7687,Lansing,Woody Acres No. 1-2,1.9473377010464987,4.960884668831699
20564,773.5,67.73,130.33,2.51,23.46,2.6,7.68,60.73,95.5253,Lansing,Woody Acres No. 1-2,2.038619547159581,4.870069695542629
20565,774.0,71.09,116.99,2.52,21.59,2.67,8.55,59.73,90.0777,Lansing,Woody Acres No. 1-2,2.145931282948669,4.76208846105951
20566,774.5,84.56,102.87,2.5,21.5,2.82,9.73,58.31,84.5729,Lansing,Woody Acres No. 1-2,2.2752138961979136,4.6334660551429385
20567,775.0,90.94,89.96,2.5,21.1,2.95,11.12,57.03,78.8557,Lansing,Woody Acres No. 1-2,2.4087452888224363,4.499365127091115
20568,775.5,78.47,78.14,2.54,18.82,3.05,12.81,55.78,72.7639,Lansing,Woody Acres No. 1-2,2.550226115908643,4.358502089626924
20569,776.0,55.48,68.37,2.61,13.34,3.14,14.63,53.66,66.6284,Lansing,Woody Acres No. 1-2,2.683074215032033,4.2249341319257026
20570,776.5,36.63,59.72,2.67,7.33,3.38,16.76,50.61,61.2889,Lansing,Woody Acres No. 1-2,2.818995095053937,4.089666972670989
20571,777.0,28.08,50.15,2.68,4.5,3.77,19.94,47.43,57.5509,Lansing,Woody Acres No. 1-2,2.9927277645336923,3.9150185144079446
20572,777.5,23.74,41.36,2.68,4.31,3.99,24.21,44.65,55.6418,Lansing,Woody Acres No. 1-2,3.1867657709499673,3.7223142302001735
20573,778.0,19.89,34.11,2.67,4.98,4.03,29.32,42.21,55.1628,Lansing,Woody Acres No. 1-2,3.3782698770184507,3.5295905964305545
20574,778.5,20.0,30.06,2.67,5.67,3.95,33.27,40.25,55.4953,Lansing,Woody Acres No. 1-2,3.5046560900303856,3.4031953843248286
20575,779.0,21.46,30.75,2.68,5.95,3.84,32.53,39.13,56.29,Lansing,Woody Acres No. 1-2,3.48216274048526,3.4258899942525267
20576,779.5,21.95,35.77,2.68,5.57,3.8,27.99,39.26,57.7344,Lansing,Woody Acres No. 1-2,3.331847303527362,3.5771095532709265
20577,780.0,24.4,44.1,2.68,5.0,3.88,22.67,40.56,60.3616,Lansing,Woody Acres No. 1-2,3.1210424645194377,3.7864597824528
20578,780.5,31.71,52.57,2.67,5.42,3.89,19.04,43.06,64.4278,Lansing,Woody Acres No. 1-2,2.9465420293632194,3.9621456148313565
20579,781.0,43.27,57.99,2.65,7.85,3.76,17.25,46.06,69.4357,Lansing,Woody Acres No. 1-2,2.847812143477369,4.060270581888349
20580,781.5,47.46,61.81,2.61,11.92,3.51,16.18,49.02,74.2718,Lansing,Woody Acres No. 1-2,2.7837759116303458,4.124065163671182
20581,782.0,42.77,63.56,2.57,14.91,3.22,15.73,51.54,77.6877,Lansing,Woody Acres No. 1-2,2.7555697170701863,4.151984341668515
20582,782.5,41.75,65.67,2.54,14.4,3.13,15.23,53.15,78.8629,Lansing,Woody Acres No. 1-2,2.7232671669070703,4.184642200202881
20583,783.0,41.07,68.97,2.51,12.42,3.19,14.5,53.92,78.0497,Lansing,Woody Acres No. 1-2,2.6741486494265287,4.2336716274432
20584,783.5,34.62,74.6,2.53,11.84,3.18,13.41,54.11,76.7486,Lansing,Woody Acres No. 1-2,2.596000697293587,4.312140507209715
20585,784.0,36.26,82.9,2.58,10.46,3.22,12.06,53.92,76.971,Lansing,Woody Acres No. 1-2,2.4898941912990393,4.417635062141249
20586,784.5,51.01,92.73,2.57,9.33,3.55,10.79,53.96,80.1828,Lansing,Woody Acres No. 1-2,2.378619779270043,4.529692044812134
20587,785.0,64.84,102.55,2.52,11.58,3.64,9.75,54.96,86.5463,Lansing,Woody Acres No. 1-2,2.277267285009756,4.63035048451839
20588,785.5,76.83,111.67,2.46,17.55,3.16,8.96,56.72,94.597,Lansing,Woody Acres No. 1-2,2.192770226986839,4.7155480934577
20589,786.0,89.13,117.39,2.41,23.16,2.71,8.52,58.04,101.5682,Lansing,Woody Acres No. 1-2,2.1424163408412245,4.765501724890431
20590,786.5,91.16,120.09,2.36,28.13,2.47,8.33,58.36,104.4479,Lansing,Woody Acres No. 1-2,2.1198634561787513,4.788241461672592
20591,787.0,80.23,118.46,2.33,31.38,2.39,8.44,57.6,101.3718,Lansing,Woody Acres No. 1-2,2.1329823086078656,4.774575350848819
20592,787.5,68.82,112.4,2.35,28.06,2.4,8.9,55.77,92.6827,Lansing,Woody Acres No. 1-2,2.186051276738094,4.722063937459591
20593,788.0,58.74,102.97,2.43,20.1,2.49,9.71,52.63,80.992,Lansing,Woody Acres No. 1-2,2.2731562823032334,4.63443768366866
20594,788.5,43.37,90.8,2.53,12.59,2.7,11.02,47.96,69.9785,Lansing,Woody Acres No. 1-2,2.3997118037247684,4.508659285607248
20595,789.0,29.92,75.58,2.64,9.1,3.16,13.23,42.16,62.4723,Lansing,Woody Acres No. 1-2,2.5824869781268642,4.325191697921343
20596,789.5,23.84,58.07,2.67,9.44,3.66,17.29,35.93,59.1494,Lansing,Woody Acres No. 1-2,2.850128299695199,4.061649179383958
20597,790.0,21.66,41.75,2.63,11.32,3.88,23.95,29.81,58.8,Lansing,Woody Acres No. 1-2,3.175968323856924,3.7316994512968646
20598,790.5,22.19,30.29,2.59,12.04,3.86,33.15,24.36,59.6328,Lansing,Woody Acres No. 1-2,3.5010427166318716,3.410817625039146
20599,791.0,22.69,24.23,2.56,10.78,3.83,41.27,20.21,60.3404,Lansing,Woody Acres No. 1-2,3.7201358437644907,3.1875915348284343
20600,791.5,22.54,22.17,2.55,9.07,3.89,45.1,18.09,60.3896,Lansing,Woody Acres No. 1-2,3.8088822465086327,3.09874002362822
20601,792.0,23.41,22.97,2.56,7.61,3.96,43.53,17.71,59.8232,Lansing,Woody Acres No. 1-2,3.773450355564206,3.134189016701007
20602,792.5,22.84,24.93,2.58,6.31,4.1,40.11,18.77,58.9836,Lansing,Woody Acres No. 1-2,3.6916256797819615,3.2160718975354663
20603,793.0,22.06,26.38,2.59,5.07,4.26,37.9,20.65,58.3618,Lansing,Woody Acres No. 1-2,3.634951112088381,3.2726061472891685
20604,793.5,22.67,28.14,2.61,4.26,4.31,35.54,23.26,58.53100000000001,Lansing,Woody Acres No. 1-2,3.570658822726505,3.337192051686243
20605,794.0,23.77,29.95,2.61,3.95,4.22,33.39,26.54,60.019,Lansing,Woody Acres No. 1-2,3.508256453955563,3.3995293245614584
20606,794.5,27.18,33.12,2.61,4.21,4.04,30.21,30.77,63.052,Lansing,Woody Acres No. 1-2,3.4081729953985804,3.500137329517059
20607,795.0,34.42,36.86,2.59,5.32,3.82,27.13,36.09,67.2975,Lansing,Woody Acres No. 1-2,3.3006401266708405,3.607126952241677
20608,795.5,45.55,40.88,2.55,7.08,3.59,24.47,42.51,71.8731,Lansing,Woody Acres No. 1-2,3.19744787745458,3.7106409458954492
20609,796.0,55.82,45.28,2.54,9.26,3.38,22.09,48.65,75.7515,Lansing,Woody Acres No. 1-2,3.095125017432026,3.8128654338949275
20610,796.5,59.52,49.73,2.56,11.31,3.25,20.11,52.94,78.3249,Lansing,Woody Acres No. 1-2,3.001217203784561,3.906608372726647
